game_date,home_team,away_team,home_ticker,away_ticker,timestamp,home_high_cents,home_low_cents,home_volume,home_trades,away_high_cents,away_low_cents,away_volume,away_trades
2025-10-23,Indiana Pacers,Oklahoma City Thunder,KXNBAGAME-25OCT23OKCIND-IND,KXNBAGAME-25OCT23OKCIND-OKC,2025-10-24 02:49:56+00:00,0.04,0.04,13,1,0.96,0.96,1,1
2025-10-23,Indiana Pacers,Oklahoma City Thunder,KXNBAGAME-25OCT23OKCIND-IND,KXNBAGAME-25OCT23OKCIND-OKC,2025-10-24 02:49:56.100000+00:00,,,0,0,0.96,0.96,300,1
2025-10-23,Indiana Pacers,Oklahoma City Thunder,KXNBAGAME-25OCT23OKCIND-IND,KXNBAGAME-25OCT23OKCIND-OKC,2025-10-24 02:49:56.300000+00:00,0.05,0.05,78,1,0.96,0.96,2,1
2025-10-23,Indiana Pacers,Oklahoma City Thunder,KXNBAGAME-25OCT23OKCIND-IND,KXNBAGAME-25OCT23OKCIND-OKC,2025-10-24 02:49:56.400000+00:00,0.05,0.05,15,1,0.96,0.96,2373,1
2025-10-23,Indiana Pacers,Oklahoma City Thunder,KXNBAGAME-25OCT23OKCIND-IND,KXNBAGAME-25OCT23OKCIND-OKC,2025-10-24 02:49:56.700000+00:00,0.05,0.05,3500,1,,,0,0
2025-10-23,Indiana Pacers,Oklahoma City Thunder,KXNBAGAME-25OCT23OKCIND-IND,KXNBAGAME-25OCT23OKCIND-OKC,2025-10-24 02:49:56.800000+00:00,0.05,0.05,5,1,,,0,0
2025-10-23,Indiana Pacers,Oklahoma City Thunder,KXNBAGAME-25OCT23OKCIND-IND,KXNBAGAME-25OCT23OKCIND-OKC,2025-10-24 02:49:57+00:00,,,0,0,0.96,0.96,40,1
2025-10-23,Indiana Pacers,Oklahoma City Thunder,KXNBAGAME-25OCT23OKCIND-IND,KXNBAGAME-25OCT23OKCIND-OKC,2025-10-24 02:49:57.300000+00:00,,,0,0,0.96,0.96,11,1
2025-10-23,Indiana Pacers,Oklahoma City Thunder,KXNBAGAME-25OCT23OKCIND-IND,KXNBAGAME-25OCT23OKCIND-OKC,2025-10-24 02:49:57.400000+00:00,0.04,0.04,375,1,0.96,0.96,200,1
2025-10-23,Indiana Pacers,Oklahoma City Thunder,KXNBAGAME-25OCT23OKCIND-IND,KXNBAGAME-25OCT23OKCIND-OKC,2025-10-24 02:49:57.800000+00:00,0.05,0.05,300,1,0.96,0.96,2186,1
2025-10-23,Indiana Pacers,Oklahoma City Thunder,KXNBAGAME-25OCT23OKCIND-IND,KXNBAGAME-25OCT23OKCIND-OKC,2025-10-24 02:49:58.500000+00:00,0.05,0.05,45,1,0.96,0.96,4086,2
2025-10-23,Indiana Pacers,Oklahoma City Thunder,KXNBAGAME-25OCT23OKCIND-IND,KXNBAGAME-25OCT23OKCIND-OKC,2025-10-24 02:49:58.800000+00:00,0.05,0.04,272,2,,,0,0
2025-10-23,Indiana Pacers,Oklahoma City Thunder,KXNBAGAME-25OCT23OKCIND-IND,KXNBAGAME-25OCT23OKCIND-OKC,2025-10-24 02:49:58.900000+00:00,0.04,0.04,1,1,0.97,0.97,5,1
2025-10-23,Indiana Pacers,Oklahoma City Thunder,KXNBAGAME-25OCT23OKCIND-IND,KXNBAGAME-25OCT23OKCIND-OKC,2025-10-24 02:49:59.100000+00:00,0.05,0.05,35,2,,,0,0
2025-10-23,Indiana Pacers,Oklahoma City Thunder,KXNBAGAME-25OCT23OKCIND-IND,KXNBAGAME-25OCT23OKCIND-OKC,2025-10-24 02:49:59.400000+00:00,0.05,0.03,4222,11,,,0,0
2025-10-23,Indiana Pacers,Oklahoma City Thunder,KXNBAGAME-25OCT23OKCIND-IND,KXNBAGAME-25OCT23OKCIND-OKC,2025-10-24 02:49:59.500000+00:00,0.05,0.05,1000,1,0.96,0.96,105,1
2025-10-23,Indiana Pacers,Oklahoma City Thunder,KXNBAGAME-25OCT23OKCIND-IND,KXNBAGAME-25OCT23OKCIND-OKC,2025-10-24 02:49:59.600000+00:00,0.05,0.05,1000,1,0.97,0.97,1,1
2025-10-23,Indiana Pacers,Oklahoma City Thunder,KXNBAGAME-25OCT23OKCIND-IND,KXNBAGAME-25OCT23OKCIND-OKC,2025-10-24 02:49:59.700000+00:00,0.05,0.05,18,1,,,0,0
2025-10-23,Indiana Pacers,Oklahoma City Thunder,KXNBAGAME-25OCT23OKCIND-IND,KXNBAGAME-25OCT23OKCIND-OKC,2025-10-24 02:49:59.800000+00:00,0.05,0.05,75,1,,,0,0
2025-10-23,Indiana Pacers,Oklahoma City Thunder,KXNBAGAME-25OCT23OKCIND-IND,KXNBAGAME-25OCT23OKCIND-OKC,2025-10-24 02:49:59.900000+00:00,0.05,0.05,115,2,,,0,0
2025-10-23,Indiana Pacers,Oklahoma City Thunder,KXNBAGAME-25OCT23OKCIND-IND,KXNBAGAME-25OCT23OKCIND-OKC,2025-10-24 02:50:00+00:00,0.05,0.05,25,1,,,0,0
