game_play_number,id,sequence_number,type_id,type_text,text,away_score,home_score,period_number,period_display_value,clock_display_value,scoring_play,score_value,team_id,athlete_id_1,athlete_id_2,athlete_id_3,wallclock,shooting_play,coordinate_x_raw,coordinate_y_raw,points_attempted,short_description,season,season_type,home_team_id,home_team_name,home_team_mascot,home_team_abbrev,home_team_name_alt,away_team_id,away_team_name,away_team_mascot,away_team_abbrev,away_team_name_alt,game_spread,home_favorite,game_spread_available,home_team_spread,qtr,time,clock_minutes,clock_seconds,home_timeout_called,away_timeout_called,half,game_half,lead_qtr,lead_half,start_quarter_seconds_remaining,start_half_seconds_remaining,start_game_seconds_remaining,end_quarter_seconds_remaining,end_half_seconds_remaining,end_game_seconds_remaining,period,lag_qtr,lag_half,coordinate_x,coordinate_y,game_date,game_date_time,type_abbreviation
124,401810628175,175,84,Offensive Foul Turnover,Khris Middleton offensive foul turnover,18,39,2,2nd Quarter,11:19,FALSE,0,6,6609,,,2026-02-11T02:38:05Z,FALSE,34,8,0,Turnover,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,2,11:19,11,19,FALSE,FALSE,1,1,2,1,679,679,2119,664,664,2104,2,2,1,-33.75,9,2026-02-10,2026-02-11T02:00:00Z,
125,401810628176,176,131,Pullup Jump Shot,Amir Coffey makes 13-foot pullup jump shot (Ryan Dunn assists),18,41,2,2nd Quarter,11:04,TRUE,2,21,4066387,4888725,,2026-02-11T02:38:42Z,TRUE,15,10,2,+2 Points,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,2,11:04,11,4,FALSE,FALSE,1,1,2,1,664,664,2104,646,646,2086,2,2,1,31.75,10,2026-02-10,2026-02-11T02:00:00Z,
126,401810628180,180,131,Pullup Jump Shot,Khris Middleton misses 16-foot pullup jump shot,18,41,2,2nd Quarter,10:46,FALSE,0,6,6609,,,2026-02-11T02:39:14Z,TRUE,41,4,2,Missed FG,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,2,10:46,10,46,FALSE,FALSE,1,1,2,1,646,646,2086,642,642,2082,2,2,1,-37.75,16,2026-02-10,2026-02-11T02:00:00Z,
127,401810628181,181,155,Defensive Rebound,Oso Ighodaro defensive rebound,18,41,2,2nd Quarter,10:42,FALSE,0,21,4601023,,,2026-02-11T02:39:18Z,FALSE,41,4,0,Rebound,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,2,10:42,10,42,FALSE,FALSE,1,1,2,1,642,642,2082,631,631,2071,2,2,1,37.75,-16,2026-02-10,2026-02-11T02:00:00Z,
128,401810628182,182,110,Driving Layup Shot,Ryan Dunn makes driving layup (Collin Gillespie assists),18,43,2,2nd Quarter,10:31,TRUE,2,21,4888725,4278585,,2026-02-11T02:39:29Z,TRUE,23,2,2,+2 Points,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,2,10:31,10,31,FALSE,FALSE,1,1,2,1,631,631,2071,615,615,2055,2,2,1,39.75,2,2026-02-10,2026-02-11T02:00:00Z,
129,401810628184,184,42,Offensive Foul,Daniel Gafford offensive foul,18,43,2,2nd Quarter,10:15,FALSE,0,6,4278049,,,2026-02-11T02:39:47Z,FALSE,15,30,0,Foul,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,2,10:15,10,15,FALSE,FALSE,1,1,2,1,615,615,2055,615,615,2055,2,2,1,-11.75,-10,2026-02-10,2026-02-11T02:00:00Z,
130,401810628186,186,84,Offensive Foul Turnover,Daniel Gafford offensive foul turnover,18,43,2,2nd Quarter,10:15,FALSE,0,6,4278049,,,2026-02-11T02:39:47Z,FALSE,15,30,0,Turnover,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,2,10:15,10,15,FALSE,FALSE,1,1,2,1,615,615,2055,603,603,2043,2,2,1,-11.75,-10,2026-02-10,2026-02-11T02:00:00Z,
131,401810628187,187,131,Pullup Jump Shot,Collin Gillespie makes 12-foot pullup jump shot (Oso Ighodaro assists),18,45,2,2nd Quarter,10:03,TRUE,2,21,4278585,4601023,,2026-02-11T02:40:09Z,TRUE,25,13,2,+2 Points,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,2,10:03,10,3,FALSE,FALSE,1,1,2,1,603,603,2043,589,589,2029,2,2,1,28.75,-0,2026-02-10,2026-02-11T02:00:00Z,
132,401810628189,189,131,Pullup Jump Shot,Tyus Jones makes 20-foot pullup jump shot,20,45,2,2nd Quarter,9:49,TRUE,2,6,3135046,,,2026-02-11T02:40:22Z,TRUE,39,15,2,+2 Points,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,2,9:49,9,49,FALSE,FALSE,1,1,2,1,589,589,2029,572,572,2012,2,2,1,-26.75,14,2026-02-10,2026-02-11T02:00:00Z,
133,401810628190,190,92,Jump Shot,Collin Gillespie misses 31-foot three point jumper,20,45,2,2nd Quarter,9:32,FALSE,0,21,4278585,,,2026-02-11T02:40:40Z,TRUE,8,26,3,Missed 3PT,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,2,9:32,9,32,FALSE,FALSE,1,1,2,1,572,572,2012,566,566,2006,2,2,1,15.75,17,2026-02-10,2026-02-11T02:00:00Z,
134,401810628191,191,155,Defensive Rebound,Daniel Gafford defensive rebound,20,45,2,2nd Quarter,9:26,FALSE,0,6,4278049,,,2026-02-11T02:40:46Z,FALSE,8,26,0,Rebound,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,2,9:26,9,26,FALSE,FALSE,1,1,2,1,566,566,2006,565,565,2005,2,2,1,-15.75,-17,2026-02-10,2026-02-11T02:00:00Z,
135,401810628192,192,62,"Bad Pass
Turnover","Daniel Gafford bad pass
turnover (Amir Coffey steals)",20,45,2,2nd Quarter,9:25,FALSE,0,6,4278049,4066387,,2026-02-11T02:40:47Z,FALSE,35,6,0,Turnover,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,2,9:25,9,25,FALSE,FALSE,1,1,2,1,565,565,2005,562,562,2002,2,2,1,-35.75,10,2026-02-10,2026-02-11T02:00:00Z,
136,401810628194,194,131,Pullup Jump Shot,Jordan Goodwin misses 27-foot three point pullup jump shot,20,45,2,2nd Quarter,9:22,FALSE,0,21,4278402,,,2026-02-11T02:40:50Z,TRUE,45,18,3,Missed 3PT,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,2,9:22,9,22,FALSE,FALSE,1,1,2,1,562,562,2002,561,561,2001,2,2,1,23.75,-20,2026-02-10,2026-02-11T02:00:00Z,
137,401810628195,195,156,Offensive Rebound,Ryan Dunn offensive rebound,20,45,2,2nd Quarter,9:21,FALSE,0,21,4888725,,,2026-02-11T02:40:52Z,FALSE,45,18,0,Rebound,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,2,9:21,9,21,FALSE,FALSE,1,1,2,1,561,561,2001,553,553,1993,2,2,1,23.75,-20,2026-02-10,2026-02-11T02:00:00Z,
138,401810628196,196,151,Cutting Dunk Shot,Ryan Dunn makes 2-foot dunk (Oso Ighodaro assists),20,47,2,2nd Quarter,9:13,TRUE,2,21,4888725,4601023,,2026-02-11T02:41:00Z,TRUE,23,0,2,+2 Points,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,2,9:13,9,13,FALSE,FALSE,1,1,2,1,553,553,1993,552,552,1992,2,2,1,41.75,2,2026-02-10,2026-02-11T02:00:00Z,
139,401810628198,198,16,Full Timeout,Mavericks Full timeout,20,47,2,2nd Quarter,9:12,FALSE,0,6,,,,2026-02-11T02:41:06Z,FALSE,-214748340,-214748365,0,Timeout,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,2,9:12,9,12,FALSE,FALSE,1,1,2,1,552,552,1992,552,552,1992,2,2,1,-214748406.75,-214748365,2026-02-10,2026-02-11T02:00:00Z,
140,401810628199,199,584,Substitution,Cooper Flagg enters the game for Caleb Martin,20,47,2,2nd Quarter,9:12,FALSE,0,6,5041939,3138160,,2026-02-11T02:42:47Z,FALSE,-214748340,-214748365,0,Substitution,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,2,9:12,9,12,FALSE,FALSE,1,1,2,1,552,552,1992,552,552,1992,2,2,1,-214748406.75,-214748365,2026-02-10,2026-02-11T02:00:00Z,
141,401810628200,200,584,Substitution,Naji Marshall enters the game for Khris Middleton,20,47,2,2nd Quarter,9:12,FALSE,0,6,4278594,6609,,2026-02-11T02:42:47Z,FALSE,-214748340,-214748365,0,Substitution,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,2,9:12,9,12,FALSE,FALSE,1,1,2,1,552,552,1992,536,536,1976,2,2,1,-214748406.75,-214748365,2026-02-10,2026-02-11T02:00:00Z,
142,401810628203,203,63,Lost Ball Turnover,Naji Marshall lost ball turnover (Jordan Goodwin steals),20,47,2,2nd Quarter,8:56,FALSE,0,6,4278594,4278402,,2026-02-11T02:44:10Z,FALSE,29,20,0,Turnover,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,2,8:56,8,56,FALSE,FALSE,1,1,2,1,536,536,1976,525,525,1965,2,2,1,-21.75,4,2026-02-10,2026-02-11T02:00:00Z,
143,401810628205,205,86,Out of Bounds - Step Turnover,Collin Gillespie steps out of bounds turnover,20,47,2,2nd Quarter,8:45,FALSE,0,21,4278585,,,2026-02-11T02:44:25Z,FALSE,2,19,0,Turnover,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,2,8:45,8,45,FALSE,FALSE,1,1,2,1,525,525,1965,525,525,1965,2,2,1,22.75,23,2026-02-10,2026-02-11T02:00:00Z,
144,401810628206,206,584,Substitution,Marvin Bagley III enters the game for Tyus Jones,20,47,2,2nd Quarter,8:45,FALSE,0,6,4277848,3135046,,2026-02-11T02:44:28Z,FALSE,-214748340,-214748365,0,Substitution,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,2,8:45,8,45,FALSE,FALSE,1,1,2,1,525,525,1965,525,525,1965,2,2,1,-214748406.75,-214748365,2026-02-10,2026-02-11T02:00:00Z,
145,401810628207,207,584,Substitution,Brandon Williams enters the game for Daniel Gafford,20,47,2,2nd Quarter,8:45,FALSE,0,6,4397040,4278049,,2026-02-11T02:44:28Z,FALSE,-214748340,-214748365,0,Substitution,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,2,8:45,8,45,FALSE,FALSE,1,1,2,1,525,525,1965,518,518,1958,2,2,1,-214748406.75,-214748365,2026-02-10,2026-02-11T02:00:00Z,
146,401810628210,210,144,Driving Floating Jump Shot,P.J. Washington makes 10-foot driving floating jump shot,22,47,2,2nd Quarter,8:38,TRUE,2,6,4278078,,,2026-02-11T02:44:48Z,TRUE,26,10,2,+2 Points,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,2,8:38,8,38,FALSE,FALSE,1,1,2,1,518,518,1958,518,518,1958,2,2,1,-31.75,1,2026-02-10,2026-02-11T02:00:00Z,
147,401810628211,211,44,Shooting Foul,Amir Coffey shooting foul,22,47,2,2nd Quarter,8:38,FALSE,0,21,4066387,,,2026-02-11T02:44:53Z,FALSE,26,8,0,Foul,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,2,8:38,8,38,FALSE,FALSE,1,1,2,1,518,518,1958,518,518,1958,2,2,1,33.75,-1,2026-02-10,2026-02-11T02:00:00Z,
148,401810628213,213,97,Free Throw - 1 of 1,P.J. Washington makes free throw 1 of 1,23,47,2,2nd Quarter,8:38,TRUE,1,6,4278078,,,2026-02-11T02:45:15Z,TRUE,25,13.75,1,+1 Point,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,2,8:38,8,38,FALSE,FALSE,1,1,2,1,518,518,1958,506,506,1946,2,2,1,-28,0,2026-02-10,2026-02-11T02:00:00Z,
149,401810628214,214,92,Jump Shot,Collin Gillespie makes 31-foot three point jumper (Jordan Goodwin assists),23,50,2,2nd Quarter,8:26,TRUE,3,21,4278585,4278402,,2026-02-11T02:45:28Z,TRUE,21,31,3,+3 Points,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,2,8:26,8,26,FALSE,FALSE,1,1,2,1,506,506,1946,482,482,1922,2,2,1,10.75,4,2026-02-10,2026-02-11T02:00:00Z,
150,401810628216,216,63,Lost Ball Turnover,P.J. Washington lost ball turnover (Jordan Goodwin steals),23,50,2,2nd Quarter,8:02,FALSE,0,6,4278078,4278402,,2026-02-11T02:45:51Z,FALSE,34,11,0,Turnover,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,2,8:02,8,2,FALSE,FALSE,1,1,2,1,482,482,1922,477,477,1917,2,2,1,-30.75,9,2026-02-10,2026-02-11T02:00:00Z,
151,401810628218,218,113,Running Jump Shot,Ryan Dunn misses 23-foot running jump shot,23,50,2,2nd Quarter,7:57,FALSE,0,21,4888725,,,2026-02-11T02:45:56Z,TRUE,2,4,3,Missed 3PT,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,2,7:57,7,57,FALSE,FALSE,1,1,2,1,477,477,1917,474,474,1914,2,2,1,37.75,23,2026-02-10,2026-02-11T02:00:00Z,
152,401810628219,219,156,Offensive Rebound,Oso Ighodaro offensive rebound,23,50,2,2nd Quarter,7:54,FALSE,0,21,4601023,,,2026-02-11T02:45:59Z,FALSE,2,4,0,Rebound,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,2,7:54,7,54,FALSE,FALSE,1,1,2,1,474,474,1914,470,470,1910,2,2,1,37.75,23,2026-02-10,2026-02-11T02:00:00Z,
153,401810628220,220,92,Jump Shot,Jordan Goodwin misses 23-foot three point jumper,23,50,2,2nd Quarter,7:50,FALSE,0,21,4278402,,,2026-02-11T02:46:03Z,TRUE,2,3,3,Missed 3PT,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,2,7:50,7,50,FALSE,FALSE,1,1,2,1,470,470,1910,465,465,1905,2,2,1,38.75,23,2026-02-10,2026-02-11T02:00:00Z,
154,401810628221,221,156,Offensive Rebound,Oso Ighodaro offensive rebound,23,50,2,2nd Quarter,7:45,FALSE,0,21,4601023,,,2026-02-11T02:46:08Z,FALSE,2,3,0,Rebound,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,2,7:45,7,45,FALSE,FALSE,1,1,2,1,465,465,1905,458,458,1898,2,2,1,38.75,23,2026-02-10,2026-02-11T02:00:00Z,
155,401810628222,222,131,Pullup Jump Shot,Jordan Goodwin misses 26-foot three point pullup jump shot,23,50,2,2nd Quarter,7:38,FALSE,0,21,4278402,,,2026-02-11T02:46:16Z,TRUE,19,26,3,Missed 3PT,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,2,7:38,7,38,FALSE,FALSE,1,1,2,1,458,458,1898,454,454,1894,2,2,1,15.75,6,2026-02-10,2026-02-11T02:00:00Z,
156,401810628223,223,155,Defensive Rebound,P.J. Washington defensive rebound,23,50,2,2nd Quarter,7:34,FALSE,0,6,4278078,,,2026-02-11T02:46:20Z,FALSE,19,26,0,Rebound,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,2,7:34,7,34,FALSE,FALSE,1,1,2,1,454,454,1894,448,448,1888,2,2,1,-15.75,-6,2026-02-10,2026-02-11T02:00:00Z,
157,401810628224,224,144,Driving Floating Jump Shot,Cooper Flagg misses driving floating jump shot,23,50,2,2nd Quarter,7:28,FALSE,0,6,5041939,,,2026-02-11T02:46:25Z,TRUE,27,5,2,Missed FG,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,2,7:28,7,28,FALSE,FALSE,1,1,2,1,448,448,1888,446,446,1886,2,2,1,-36.75,2,2026-02-10,2026-02-11T02:00:00Z,
158,401810628225,225,155,Defensive Rebound,Collin Gillespie defensive rebound,23,50,2,2nd Quarter,7:26,FALSE,0,21,4278585,,,2026-02-11T02:46:27Z,FALSE,27,5,0,Rebound,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,2,7:26,7,26,FALSE,FALSE,1,1,2,1,446,446,1886,443,443,1883,2,2,1,36.75,-2,2026-02-10,2026-02-11T02:00:00Z,
159,401810628226,226,113,Running Jump Shot,Amir Coffey makes 23-foot running jump shot (Collin Gillespie assists),23,53,2,2nd Quarter,7:23,TRUE,3,21,4066387,4278585,,2026-02-11T02:46:31Z,TRUE,48,5,3,+3 Points,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,2,7:23,7,23,FALSE,FALSE,1,1,2,1,443,443,1883,425,425,1865,2,2,1,36.75,-23,2026-02-10,2026-02-11T02:00:00Z,
160,401810628228,228,92,Jump Shot,P.J. Washington makes 23-foot three point jumper (Naji Marshall assists),26,53,2,2nd Quarter,7:05,TRUE,3,6,4278078,4278594,,2026-02-11T02:46:48Z,TRUE,2,-1,3,+3 Points,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,2,7:05,7,5,FALSE,FALSE,1,1,2,1,425,425,1865,407,407,1847,2,2,1,-42.75,-23,2026-02-10,2026-02-11T02:00:00Z,
161,401810628230,230,92,Jump Shot,Amir Coffey misses 23-foot three point jumper,26,53,2,2nd Quarter,6:47,FALSE,0,21,4066387,,,2026-02-11T02:47:06Z,TRUE,2,4,3,Missed 3PT,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,2,6:47,6,47,FALSE,FALSE,1,1,2,1,407,407,1847,404,404,1844,2,2,1,37.75,23,2026-02-10,2026-02-11T02:00:00Z,
162,401810628231,231,155,Defensive Rebound,Brandon Williams defensive rebound,26,53,2,2nd Quarter,6:44,FALSE,0,6,4397040,,,2026-02-11T02:47:09Z,FALSE,2,4,0,Rebound,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,2,6:44,6,44,FALSE,FALSE,1,1,2,1,404,404,1844,398,398,1838,2,2,1,-37.75,-23,2026-02-10,2026-02-11T02:00:00Z,
163,401810628232,232,110,Driving Layup Shot,Oso Ighodaro blocks Brandon Williams 's 4-foot driving layup,26,53,2,2nd Quarter,6:38,FALSE,0,6,4397040,4601023,,2026-02-11T02:47:15Z,TRUE,29,3,2,Missed FG,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,2,6:38,6,38,FALSE,FALSE,1,1,2,1,398,398,1838,396,396,1836,2,2,1,-38.75,4,2026-02-10,2026-02-11T02:00:00Z,
164,401810628234,234,155,Defensive Rebound,Amir Coffey defensive rebound,26,53,2,2nd Quarter,6:36,FALSE,0,21,4066387,,,2026-02-11T02:47:17Z,FALSE,29,3,0,Rebound,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,2,6:36,6,36,FALSE,FALSE,1,1,2,1,396,396,1836,385,385,1825,2,2,1,38.75,-4,2026-02-10,2026-02-11T02:00:00Z,
165,401810628235,235,131,Pullup Jump Shot,Collin Gillespie misses 27-foot three point pullup jump shot,26,53,2,2nd Quarter,6:25,FALSE,0,21,4278585,,,2026-02-11T02:47:28Z,TRUE,7,20,3,Missed 3PT,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,2,6:25,6,25,FALSE,FALSE,1,1,2,1,385,385,1825,385,385,1825,2,2,1,21.75,18,2026-02-10,2026-02-11T02:00:00Z,
166,401810628236,236,155,Defensive Rebound,Marvin Bagley III defensive rebound,26,53,2,2nd Quarter,6:25,FALSE,0,6,4277848,,,2026-02-11T02:47:28Z,FALSE,7,20,0,Rebound,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,2,6:25,6,25,FALSE,FALSE,1,1,2,1,385,385,1825,372,372,1812,2,2,1,-21.75,-18,2026-02-10,2026-02-11T02:00:00Z,
167,401810628237,237,141,Cutting Layup Shot,Brandon Williams makes 1-foot layup (Cooper Flagg assists),28,53,2,2nd Quarter,6:12,TRUE,2,6,4397040,5041939,,2026-02-11T02:47:41Z,TRUE,24,2,2,+2 Points,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,2,6:12,6,12,FALSE,FALSE,1,1,2,1,372,372,1812,371,371,1811,2,2,1,-39.75,-1,2026-02-10,2026-02-11T02:00:00Z,
168,401810628239,239,16,Full Timeout,Suns Full timeout,28,53,2,2nd Quarter,6:11,FALSE,0,21,,,,2026-02-11T02:47:46Z,FALSE,-214748340,-214748365,0,Timeout,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,2,6:11,6,11,FALSE,FALSE,1,1,2,1,371,371,1811,371,371,1811,2,2,1,214748406.75,214748365,2026-02-10,2026-02-11T02:00:00Z,
169,401810628240,240,584,Substitution,Royce O'Neale enters the game for Ryan Dunn,28,53,2,2nd Quarter,6:11,FALSE,0,21,2583632,4888725,,2026-02-11T02:47:49Z,FALSE,-214748340,-214748365,0,Substitution,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,2,6:11,6,11,FALSE,FALSE,1,1,2,1,371,371,1811,371,371,1811,2,2,1,214748406.75,214748365,2026-02-10,2026-02-11T02:00:00Z,
170,401810628241,241,584,Substitution,Dillon Brooks enters the game for Collin Gillespie,28,53,2,2nd Quarter,6:11,FALSE,0,21,3155526,4278585,,2026-02-11T02:47:49Z,FALSE,-214748340,-214748365,0,Substitution,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,2,6:11,6,11,FALSE,FALSE,1,1,2,1,371,371,1811,371,371,1811,2,2,1,214748406.75,214748365,2026-02-10,2026-02-11T02:00:00Z,
171,401810628242,242,584,Substitution,Devin Booker enters the game for Jordan Goodwin,28,53,2,2nd Quarter,6:11,FALSE,0,21,3136193,4278402,,2026-02-11T02:47:49Z,FALSE,-214748340,-214748365,0,Substitution,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,2,6:11,6,11,FALSE,FALSE,1,1,2,1,371,371,1811,371,371,1811,2,2,1,214748406.75,214748365,2026-02-10,2026-02-11T02:00:00Z,
172,401810628243,243,584,Substitution,Max Christie enters the game for P.J. Washington,28,53,2,2nd Quarter,6:11,FALSE,0,6,4432582,4278078,,2026-02-11T02:47:49Z,FALSE,-214748340,-214748365,0,Substitution,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,2,6:11,6,11,FALSE,FALSE,1,1,2,1,371,371,1811,359,359,1799,2,2,1,-214748406.75,-214748365,2026-02-10,2026-02-11T02:00:00Z,
173,401810628248,248,92,Jump Shot,Dillon Brooks misses 26-foot three point jumper,28,53,2,2nd Quarter,5:59,FALSE,0,21,3155526,,,2026-02-11T02:50:48Z,TRUE,14,24,3,Missed 3PT,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,2,5:59,5,59,FALSE,FALSE,1,1,2,1,359,359,1799,356,356,1796,2,2,1,17.75,11,2026-02-10,2026-02-11T02:00:00Z,
174,401810628249,249,156,Offensive Rebound,Amir Coffey offensive rebound,28,53,2,2nd Quarter,5:56,FALSE,0,21,4066387,,,2026-02-11T02:50:51Z,FALSE,14,24,0,Rebound,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,2,5:56,5,56,FALSE,FALSE,1,1,2,1,356,356,1796,354,354,1794,2,2,1,17.75,11,2026-02-10,2026-02-11T02:00:00Z,
175,401810628250,250,131,Pullup Jump Shot,Royce O'Neale makes 28-foot three pointer (Amir Coffey assists),28,56,2,2nd Quarter,5:54,TRUE,3,21,2583632,4066387,,2026-02-11T02:50:53Z,TRUE,4,20,3,+3 Points,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,2,5:54,5,54,FALSE,FALSE,1,1,2,1,354,354,1794,332,332,1772,2,2,1,21.75,21,2026-02-10,2026-02-11T02:00:00Z,
176,401810628252,252,114,Turnaround Jump Shot,Cooper Flagg makes 14-foot turnaround jump shot,30,56,2,2nd Quarter,5:32,TRUE,2,6,5041939,,,2026-02-11T02:51:16Z,TRUE,14,9,2,+2 Points,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,2,5:32,5,32,FALSE,FALSE,1,1,2,1,332,332,1772,315,315,1755,2,2,1,-32.75,-11,2026-02-10,2026-02-11T02:00:00Z,
